Date,Open,High,Low,Close,Adj Close,Volume
2000-07-31,3.708333,3.833333,3.666666,3.808333,2.284385,4228800
2000-08-07,3.833333,3.916666,3.799166,3.916666,2.349367,5227200
2000-08-14,3.958333,4.041666,3.916666,3.958333,2.374361,2236800
2000-08-21,3.916666,4.025000,3.916666,3.999166,2.398854,5889600
2000-08-28,3.983333,4.000000,3.750000,3.798333,2.278387,7526400
2000-09-04,3.808333,4.083333,3.808333,3.916666,2.349367,2558400
2000-09-11,3.875000,3.983333,3.666666,3.750000,2.249395,2640000
2000-09-18,3.666666,3.666666,3.434166,3.458333,2.074441,3451200
2000-09-25,3.570833,3.570833,3.483333,3.504166,2.101934,1790400
2000-10-02,3.466666,3.583333,3.416666,3.583333,2.149422,3297600
2000-10-09,3.583333,3.583333,3.416666,3.500000,2.099435,268800
2000-10-16,3.500000,3.500000,3.291666,3.375000,2.024456,11217600
2000-10-23,3.375000,3.541666,3.250000,3.541666,2.124428,8937600
2000-10-30,3.541666,3.750000,3.417500,3.458333,2.074441,2697600
2000-11-06,3.500000,3.666666,3.500000,3.582500,2.148922,4963200
2000-11-13,3.583333,3.583333,3.333333,3.341666,2.004460,2678400
2000-11-20,3.391666,3.391666,3.291666,3.291666,1.974468,1152000
2000-11-27,3.333333,3.333333,3.083333,3.250000,1.949476,3748800
2000-12-04,3.333333,3.741666,3.333333,3.708333,2.224401,7598400
2000-12-11,3.666666,3.708333,3.500000,3.583333,2.149422,5769600
2000-12-18,3.625000,3.666666,3.541666,3.666666,2.199408,2390400
2000-12-25,3.666666,3.875000,3.665833,3.875000,2.324374,897600
2001-01-01,3.875000,3.875000,3.558333,3.666666,2.199408,2529600
2001-01-08,3.666666,3.708333,3.583333,3.583333,2.149422,3081600
2001-01-15,3.625000,3.916666,3.583333,3.875000,2.324374,979200
2001-01-22,3.875000,4.091666,3.833333,4.087500,2.451841,6014400
2001-01-29,4.099166,4.250000,4.082500,4.125000,2.474334,2774400
2001-02-05,4.083333,4.083333,3.970833,4.000000,2.399354,585600
2001-02-12,4.108333,4.125833,4.040833,4.041666,2.424347,873600
2001-02-19,3.916666,4.208333,3.916666,4.200000,2.519322,22713600
2001-02-26,4.200000,4.200000,4.083333,4.183333,2.509325,984000
2001-03-05,4.166666,4.183333,3.916666,4.000000,2.399354,2702400
2001-03-12,3.975000,4.085000,3.916666,4.000000,2.399354,18835200
2001-03-19,4.083333,4.166666,3.916666,4.000000,2.399354,13180800
2001-03-26,4.083333,4.250000,4.000000,4.125000,2.474334,3753600
2001-04-02,4.083333,4.083333,3.875000,4.000000,2.399354,6518400
2001-04-09,3.999166,4.083333,3.933333,4.000000,2.399354,5582400
2001-04-16,4.000000,4.083333,3.916666,3.999166,2.398854,6172800
2001-04-23,3.999166,4.083333,3.999166,4.041666,2.424347,1737600
2001-04-30,4.041666,4.083333,4.000833,4.083333,2.449341,4833600
2001-05-07,4.124166,4.333333,4.016666,4.166666,2.499327,3523200
2001-05-14,4.333333,4.333333,4.165833,4.191666,2.514324,21820800
2001-05-21,4.191666,4.333333,4.166666,4.291666,2.574307,4905600
2001-05-28,4.291666,4.334166,4.291666,4.333333,2.599301,7828800
2001-06-04,4.333333,4.458333,4.291666,4.416666,2.649287,4953600
2001-06-11,4.416666,4.500000,4.415833,4.416666,2.649287,6768000
2001-06-18,4.333333,4.375000,4.208333,4.367500,2.619795,3676800
2001-06-25,4.333333,4.416666,4.166666,4.416666,2.649287,6753600
2001-07-02,4.500000,4.583333,4.166666,4.498333,2.698274,5323200
2001-07-09,4.498333,4.500000,4.250000,4.333333,2.599301,19785600
2001-07-16,4.291666,4.416666,4.166666,4.291666,2.574307,3600000
2001-07-23,4.375000,4.375000,4.232500,4.350000,2.609298,179803200
2001-07-30,4.350000,4.499166,4.291666,4.350000,2.609298,4872000
2001-08-06,4.350000,4.416666,4.333333,4.416666,2.649287,8116800
2001-08-13,4.400000,4.433333,4.320833,4.333333,2.599301,3096000
2001-08-20,4.333333,4.333333,4.258333,4.266666,2.559311,4454400
2001-08-27,4.266666,4.374166,4.233333,4.275000,2.564310,7440000
2001-09-03,4.216666,4.375000,4.200000,4.271666,2.562310,25152000
2001-09-10,4.216666,4.375000,3.866666,3.925000,2.354366,11121600
2001-09-17,3.925000,4.308333,3.925000,4.275000,2.564310,15878400
2001-09-24,4.275000,4.334166,4.208333,4.208333,2.524321,13276800
2001-10-01,4.216666,4.332500,4.216666,4.315833,2.588803,22104000
2001-10-08,4.315833,4.350000,4.283333,4.325000,2.594302,7459200
2001-10-15,4.350000,4.500000,4.350000,4.458333,2.674280,2347200
2001-10-22,4.499166,4.500000,4.349166,4.416666,2.649287,1200000
2001-10-29,4.355000,4.416666,4.291666,4.416666,2.649287,3652800
2001-11-05,4.458333,4.466666,4.175000,4.225000,2.534318,8731200
2001-11-12,4.225000,4.366666,4.166666,4.357500,2.613797,1166400
2001-11-19,4.250833,4.416666,4.000000,4.058333,2.434345,3513600
2001-11-26,4.208333,4.248333,3.916666,4.125000,2.474334,20582400
2001-12-03,4.125000,4.243333,4.083333,4.083333,2.449341,10579200
2001-12-10,4.125000,4.166666,3.987500,4.025000,2.414351,7401600
2001-12-17,4.165833,4.391666,4.083333,4.391666,2.634291,11587200
2001-12-24,4.391666,4.450000,4.316666,4.333333,2.599301,10372800
2001-12-31,4.333333,4.416666,4.233333,4.408333,2.644288,3475200
2002-01-07,4.408333,4.508333,4.333333,4.483333,2.689276,3552000
2002-01-14,4.483333,4.483333,4.175000,4.225000,2.534318,2961600
2002-01-21,4.216666,4.458333,4.166666,4.458333,2.674280,4315200
2002-01-28,4.500000,4.616666,4.266666,4.420833,2.651787,8179200
2002-02-04,4.500000,4.650000,4.458333,4.600833,2.759757,18172800
2002-02-11,4.600833,4.841666,4.550000,4.808333,2.884224,7276800
2002-02-18,4.790833,5.110833,4.749166,5.083333,3.049179,51883200
2002-02-25,5.125000,5.333333,5.000000,5.316666,3.189142,22502400
2002-03-04,5.316666,5.500000,4.916666,5.082500,3.048679,35668800
2002-03-11,5.041666,5.275000,4.915833,5.083333,3.049179,17625600
2002-03-18,5.125000,5.333333,4.916666,5.158333,3.094167,156364800
2002-03-25,5.116666,5.375000,5.083333,5.291666,3.174146,107740800
2002-04-01,5.183333,5.308333,5.066666,5.291666,3.174146,61699200
2002-04-08,5.175000,5.414166,5.166666,5.414166,3.247626,37608000
2002-04-15,5.414166,5.541666,5.333333,5.345833,3.206637,69038400
2002-04-22,5.391666,5.558333,5.316666,5.357500,3.213635,52204800
2002-04-29,5.383333,5.475000,5.333333,5.458333,3.274119,22348800
2002-05-06,5.500000,5.708333,5.466666,5.708333,3.424078,54441600
2002-05-13,5.722500,5.841666,5.656666,5.737500,3.441574,32083200
2002-05-20,5.666666,5.958333,5.583333,5.933333,3.559042,42350400
2002-05-27,5.943333,6.333333,5.916666,6.332500,3.798477,72753600
2002-06-03,6.408333,6.541666,6.330833,6.408333,3.843965,37862400
2002-06-10,6.458333,6.540000,6.166666,6.333333,3.798978,55660800
2002-06-17,6.333333,6.370833,6.183333,6.208333,3.723998,29731200
2002-06-24,6.166666,6.625000,5.915833,6.475000,3.883955,35928000
2002-07-01,6.447500,6.558333,6.416666,6.541666,3.923944,11832000
2002-07-08,6.533333,6.541666,6.246666,6.333333,3.798978,20049600
2002-07-15,6.333333,6.630000,6.333333,6.350000,3.808975,18556800
2002-07-22,6.250000,6.383333,5.958333,5.958333,3.574038,30940800
2002-07-29,6.000000,7.419166,5.958333,6.335000,3.799978,70449600
2002-08-05,6.333333,6.417500,6.083333,6.400000,3.838967,33158400
2002-08-12,6.450000,6.791666,6.299166,6.716666,4.028915,32404800
2002-08-19,6.541666,6.791666,6.333333,6.484166,3.889453,20846400
2002-08-26,6.483333,6.640833,6.208333,6.250000,3.748991,14534400
2002-09-02,6.284166,6.675000,6.245833,6.591666,3.953936,9475200
2002-09-09,6.666666,6.748333,6.541666,6.666666,3.998924,22099200
2002-09-16,6.666666,6.983333,6.665000,6.875000,4.123890,21902400
2002-09-23,7.150000,7.583333,7.000000,7.416666,4.448802,63657600
2002-09-30,7.266666,7.333333,6.916666,7.108333,4.263852,64636800
2002-10-07,7.083333,7.375000,7.008333,7.166666,4.298843,36926400
2002-10-14,7.166666,7.491666,6.959166,7.416666,4.448802,28944000
2002-10-21,7.483333,8.012500,7.416666,8.000000,4.798709,55699200
2002-10-28,8.066666,8.208333,7.725000,7.829166,4.696236,25848000
2002-11-04,7.769166,8.041666,7.416666,7.875000,4.723729,23112000
2002-11-11,7.566666,8.000000,7.500000,7.916666,4.748722,32568000
2002-11-18,8.125000,8.333333,7.668333,8.000000,4.798709,40483200
2002-11-25,8.017500,8.350000,7.858333,8.333333,4.998655,41558400
2002-12-02,8.200000,8.824166,8.183333,8.683333,5.208598,34425600
2002-12-09,8.791666,9.300833,8.625000,8.875000,5.323567,32942400
2002-12-16,8.750000,9.041666,8.182500,8.291666,4.973660,21566400
2002-12-23,8.341666,8.583333,8.182500,8.500000,5.098629,8260800
2002-12-30,8.542500,8.666666,8.209166,8.221666,4.931673,10948800
2003-01-06,8.166666,8.208333,7.715000,7.750000,4.648748,16464000
2003-01-13,7.667500,7.832500,7.641666,7.708333,4.623756,18211200
2003-01-20,7.716666,8.041666,7.591666,7.833333,4.698735,14851200
2003-01-27,7.850000,8.125000,7.584166,8.066666,4.838697,23121600
2003-02-03,8.079166,8.583333,8.060000,8.500833,5.099128,26136000
2003-02-10,8.471666,8.783333,8.091666,8.233333,4.938670,22344000
2003-02-17,8.184166,8.500000,8.166666,8.500000,5.098629,15624000
2003-02-24,8.533333,8.699166,8.333333,8.666666,5.198601,20088000
2003-03-03,8.666666,8.749166,8.292500,8.292500,4.974162,12456000
2003-03-10,8.259166,8.366666,7.933333,8.016666,4.808706,16075200
2003-03-17,8.074166,8.120833,7.800000,7.816666,4.688739,24177600
2003-03-24,7.833333,7.908333,7.668333,7.708333,4.623756,14016000
2003-03-31,7.675000,7.675000,7.200000,7.282500,4.368324,34752000
2003-04-07,7.250000,7.700000,7.166666,7.416666,4.448802,19963200
2003-04-14,7.416666,7.458333,7.033333,7.115833,4.268352,12076800
2003-04-21,7.115833,7.200000,6.666666,6.783333,4.068906,8644800
2003-04-28,6.666666,6.916666,6.666666,6.816666,4.088899,18230400
2003-05-05,6.750000,7.275000,6.750000,6.875833,4.124390,21187200
2003-05-12,6.916666,7.104166,6.839166,7.041666,4.223864,16305600
2003-05-19,7.041666,7.358333,6.942500,7.249166,4.348330,19924800
2003-05-26,7.125000,7.493333,7.125000,7.333333,4.398816,32068800
2003-06-02,7.292500,7.495833,7.192500,7.407500,4.443305,26025600
2003-06-09,7.407500,7.407500,6.958333,6.958333,4.173877,19324800
2003-06-16,6.930000,7.366666,6.930000,7.207500,4.323337,23006400
2003-06-23,7.208333,7.250000,7.083333,7.083333,4.248857,21720000
2003-06-30,7.100000,7.325000,7.000000,7.325000,4.393819,16939200
2003-07-07,7.300000,7.816666,7.300000,7.591666,4.553775,20932800
2003-07-14,7.600000,7.666666,7.500000,7.649166,4.588265,16574400
2003-07-21,7.640833,8.108333,7.500833,8.108333,4.863691,34910400
2003-07-28,8.108333,8.775000,8.075000,8.650000,5.188604,56088000
2003-08-04,8.666666,8.733333,8.183333,8.370833,5.021150,111158400
2003-08-11,8.350000,9.266666,8.350000,9.233333,5.538510,42369600
2003-08-18,9.500000,9.916666,9.166666,9.225000,5.533511,43190400
2003-08-25,9.225000,9.333333,8.875833,9.233333,5.538510,15360000
2003-09-01,9.233333,9.700000,9.233333,9.500000,5.698466,23241600
2003-09-08,9.512500,9.795833,9.333333,9.583333,5.748454,33811200
2003-09-15,9.545000,10.208333,9.309166,9.916666,5.948399,23784000
2003-09-22,9.875833,10.208333,9.500000,9.502500,5.699966,19900800
2003-09-29,9.502500,11.000000,9.502500,10.791666,6.473257,29284800
2003-10-06,10.791666,11.108333,10.458333,10.505833,6.301805,22516800
2003-10-13,10.575000,11.291666,10.575000,11.008333,6.603222,23788800
2003-10-20,11.008333,11.125000,10.305833,10.334166,6.198832,17721600
2003-10-27,10.433333,11.125000,10.266666,10.833333,6.498252,22166400
2003-11-03,10.916666,11.166666,10.416666,10.416666,6.248318,17942400
2003-11-10,10.416666,10.783333,10.125000,10.666666,6.398279,21417600
2003-11-17,10.708333,10.741666,10.208333,10.275000,6.163342,19440000
2003-11-24,10.250000,10.833333,10.250000,10.750000,6.448265,24705600
2003-12-01,10.709166,12.049166,10.709166,11.858333,7.113087,20107200
2003-12-08,11.858333,13.346666,11.710000,13.166666,7.897873,22876800
2003-12-15,13.112500,13.833333,13.112500,13.520000,8.109819,33897600
2003-12-22,13.625000,14.375000,13.583333,14.150000,8.487717,9820800
2003-12-29,14.042500,14.625000,13.916666,14.541666,8.722653,6235200
2004-01-05,14.583333,15.416666,14.250000,14.499166,8.697160,19814400
2004-01-12,14.483333,15.000000,13.625000,13.816666,8.287772,21254400
2004-01-19,13.841666,14.241666,13.460000,13.462500,8.075327,15609600
2004-01-26,13.500000,14.123333,12.875000,13.000000,7.797903,26376000
2004-02-02,12.900000,14.532500,12.883333,13.630000,8.175800,32832000
2004-02-09,13.741666,14.875000,13.741666,14.375000,8.622678,25713600
2004-02-16,14.250000,14.750000,13.583333,14.058333,8.432732,26366400
2004-02-23,14.058333,14.165833,13.708333,14.041666,8.422734,8947200
2004-03-01,14.125000,14.658333,13.874166,13.875000,8.322760,23438400
2004-03-08,14.000000,14.162500,12.280833,12.684166,7.608453,22406400
2004-03-15,12.688333,13.250000,12.416666,13.000000,7.797903,19420800
2004-03-22,13.000000,13.000000,12.083333,12.758333,7.652940,18868800
2004-03-29,12.750000,13.744166,12.750000,13.744166,8.244282,18393600
2004-04-05,13.648333,13.729166,13.084166,13.250833,7.948362,15216000
2004-04-12,13.424166,13.495833,12.175000,12.666666,7.597955,19814400
2004-04-19,12.782500,12.916666,11.750000,11.850000,7.108088,12100800
2004-04-26,12.165000,12.166666,10.859166,10.859166,6.513745,21864000
2004-05-03,10.916666,11.504166,10.758333,10.834166,6.498751,18134400
2004-05-10,10.633333,12.283333,10.600833,11.616666,6.968126,25996800
2004-05-17,11.416666,12.803333,11.144166,12.591666,7.552969,21307200
2004-05-24,12.750000,13.691666,12.583333,13.083333,7.847889,26817600
2004-05-31,13.083333,13.307500,12.458333,12.792500,7.673435,13780800
2004-06-07,13.041666,13.491666,12.625000,12.675000,7.602955,7353600
2004-06-14,12.425000,12.708333,11.250000,11.883333,7.128081,25646400
2004-06-21,11.999166,12.708333,11.666666,12.683333,7.607955,20251200
2004-06-28,12.433333,12.628333,11.795000,11.887500,7.130581,25886400
2004-07-05,11.858333,12.466666,11.692500,12.125833,7.273543,18000000
2004-07-12,12.128333,13.554166,11.983333,13.250000,7.947864,54787200
2004-07-19,13.308333,13.958333,12.691666,12.691666,7.612952,26644800
2004-07-26,12.887500,13.666666,12.583333,13.658333,8.192797,15532800
2004-08-02,13.545833,13.750000,12.939166,13.151666,7.888877,13814400
2004-08-09,13.209166,13.712500,13.084166,13.649166,8.187298,19708800
2004-08-16,13.416666,14.750000,13.416666,14.325000,8.592687,18155200
2004-08-23,14.750000,14.750000,13.425000,14.020000,8.409737,11803200
2004-08-30,14.025000,14.225000,13.767500,14.000000,8.397739,11315200
2004-09-06,14.125000,14.575000,14.125000,14.225000,8.532703,16059200
2004-09-13,14.250000,15.125000,14.250000,14.825000,8.892607,20731200
2004-09-20,15.000000,15.147500,14.475000,14.872500,8.921100,12027200
2004-09-27,14.902500,16.375000,14.370000,16.225000,9.732382,16668800
2004-10-04,16.375000,16.875000,15.752500,15.937500,9.559928,9952000
2004-10-11,16.025000,16.055000,14.250000,15.450000,9.267509,16491200
2004-10-18,15.532500,15.675000,14.550000,15.400000,9.237513,11827200
2004-10-25,15.250000,15.797500,14.775000,15.250000,9.147538,24441600
2004-11-01,15.125000,15.892500,15.075000,15.872500,9.520940,19049600
2004-11-08,15.847500,16.805000,15.605000,16.805000,10.080288,30132800
2004-11-15,16.805000,16.805000,16.000000,16.674999,10.002306,18558400
2004-11-22,16.600000,17.052500,16.125000,16.775000,10.062291,18684800
2004-11-29,16.775000,17.052500,16.312500,16.525000,9.912336,24560000
2004-12-06,16.537500,17.250000,16.125000,17.062500,10.234750,24131200
2004-12-13,17.062500,18.125000,17.062500,17.737499,10.639636,25803200
2004-12-20,17.750000,19.045000,17.674999,18.750000,11.246972,18774400
2004-12-27,18.875000,19.500000,18.700001,18.875000,11.321953,8968000
2005-01-03,19.125000,19.375000,17.250000,18.225000,10.932059,23988800
2005-01-10,18.125000,19.825001,17.447500,19.625000,11.771832,27483200
2005-01-17,19.650000,20.500000,18.665001,20.025000,12.011769,27516800
2005-01-24,20.002501,20.764999,19.700001,19.825001,11.891801,14217600
2005-01-31,20.000000,20.170000,19.000000,19.422501,11.650365,13844800
2005-02-07,19.422501,19.477501,18.825001,18.950001,11.366941,10998400
2005-02-14,18.950001,20.575001,18.875000,20.325001,12.191717,26468800
2005-02-21,20.475000,24.125000,20.305000,23.125000,13.871269,60225600
2005-02-28,23.497499,23.875000,21.549999,23.875000,14.321142,48172800
2005-03-07,24.000000,24.250000,22.212500,22.575001,13.541358,29088000
2005-03-14,22.575001,22.937500,21.500000,22.532499,13.515862,36012800
2005-03-21,22.920000,23.075001,20.825001,21.575001,12.941520,20204800
2005-03-28,21.750000,21.870001,20.002501,21.125000,12.671593,28180800
2005-04-04,20.950001,20.950001,19.924999,20.375000,12.221713,25027200
2005-04-11,20.400000,20.410000,17.475000,17.875000,10.722116,55944000
2005-04-18,17.775000,18.750000,17.549999,18.075001,10.842083,39937600
2005-04-25,18.049999,18.717501,16.674999,17.125000,10.272234,46353600
2005-05-02,17.299999,17.650000,16.662500,17.350000,10.407201,26515200
2005-05-09,17.549999,17.750000,15.547500,16.000000,9.597418,39910400
2005-05-16,16.000000,17.924999,15.750000,17.350000,10.407201,22920000
2005-05-23,17.212500,17.912500,17.187500,17.660000,10.593151,14008000
2005-05-30,17.662500,18.332500,17.375000,18.237499,10.939556,27881600
2005-06-06,17.900000,18.025000,16.924999,17.400000,10.437190,23556800
2005-06-13,17.500000,18.575001,16.850000,18.447500,11.065523,27724800
2005-06-20,18.250000,18.362499,16.637501,16.750000,10.047297,27185600
2005-06-27,16.752501,17.799999,16.549999,17.622499,10.570656,24574400
2005-07-04,17.250000,18.625000,17.250000,18.450001,11.067022,30304000
2005-07-11,18.625000,18.865000,18.075001,18.125000,10.872072,30478400
2005-07-18,18.125000,19.799999,17.799999,19.775000,11.861808,40595200
2005-07-25,19.477501,19.917500,19.250000,19.622499,11.770332,23307200
2005-08-01,19.375000,20.312500,19.305000,19.625000,11.771832,26572800
2005-08-08,19.750000,21.172501,19.625000,20.549999,12.326683,37792000
2005-08-15,20.750000,20.750000,19.677500,20.297501,12.175225,41432000
2005-08-22,20.497499,20.750000,19.712500,20.125000,12.071752,29614400
2005-08-29,20.000000,21.000000,19.917500,20.937500,12.559119,26105600
2005-09-05,21.000000,21.537500,20.912500,21.487499,12.889030,26976000
2005-09-12,21.377501,22.900000,21.174999,22.875000,13.721308,45168000
2005-09-19,22.875000,24.450001,22.450001,24.387501,14.628563,45249600
2005-09-26,24.475000,25.100000,23.887501,24.750000,14.846004,50760000
2005-10-03,24.625000,24.674999,21.492500,22.125000,13.271430,53420800
2005-10-10,22.299999,23.750000,21.375000,22.497499,13.494864,30744000
2005-10-17,22.150000,22.562500,20.772499,21.799999,13.076478,44665600
2005-10-24,21.799999,23.112499,21.787500,22.462500,13.473874,42374400
2005-10-31,22.500000,24.547501,22.500000,23.622499,14.169684,33710400
2005-11-07,23.700001,24.049999,21.937500,22.825001,13.691315,49027200
2005-11-14,22.750000,23.900000,22.200001,23.825001,14.291160,15603200
2005-11-21,23.750000,25.035000,23.502501,24.722500,14.829510,23000000
2005-11-28,24.722500,25.225000,23.674999,24.712500,14.823513,25838400
2005-12-05,24.275000,24.712500,22.799999,23.697500,14.214677,21856000
2005-12-12,23.700001,24.200001,23.247499,24.000000,14.396127,21268800
2005-12-19,23.975000,24.250000,23.477501,23.900000,14.336143,23459200
2005-12-26,23.712500,24.360001,23.480000,23.875000,14.321142,11886400
2006-01-02,23.950001,25.712500,23.375000,25.552500,15.327374,21132800
2006-01-09,25.552500,27.250000,25.075001,26.802500,16.077171,30968000
2006-01-16,26.775000,27.687500,26.500000,26.787500,16.068176,25488000
2006-01-23,26.625000,27.875000,26.262501,27.625000,16.570541,26480000
2006-01-30,27.500000,28.297501,26.262501,26.924999,16.150654,37964800
2006-02-06,27.000000,27.127501,24.987499,25.174999,15.100935,40940800
2006-02-13,25.000000,25.787500,24.375000,25.075001,15.040956,56148800
2006-02-20,25.000000,26.207500,24.650000,25.975000,15.580812,22392000
2006-02-27,25.975000,25.975000,24.962500,25.222500,15.129427,27747200
2006-03-06,25.299999,25.424999,22.625000,23.007500,13.800788,55339200
2006-03-13,23.184999,24.174999,22.887501,23.875000,14.321142,38278400
2006-03-20,24.000000,24.512501,23.627501,24.375000,14.621067,30376000
2006-03-27,24.400000,26.799999,24.299999,26.400000,15.835739,39926400
2006-04-03,26.402500,27.067499,25.850000,26.322500,15.789250,25963200
2006-04-10,26.002501,26.275000,25.127501,25.700001,15.415854,17073600
2006-04-17,25.752501,26.877501,25.750000,26.362499,15.813246,31280000
2006-04-24,26.750000,28.137501,26.375000,26.754999,16.048677,90556800
2006-05-01,26.754999,28.957500,26.754999,28.799999,17.275354,45555200
2006-05-08,28.777500,30.062500,28.290001,28.995001,17.392321,1185667648
2006-05-15,28.377501,28.637501,25.282499,26.452499,15.867230,1037366352
2006-05-22,25.725000,28.350000,25.150000,27.809999,16.681515,454950920
2006-05-29,27.750000,27.750000,26.200001,26.930000,16.153652,502153056
2006-06-05,26.930000,26.930000,23.000000,24.445000,14.663056,514923144
2006-06-12,24.650000,24.650000,22.594999,24.395000,14.633064,536797704
2006-06-19,24.405001,25.250000,23.340000,24.600000,14.756031,634773784
2006-06-26,24.750000,26.200001,24.215000,26.139999,15.679777,326625060
2006-07-03,26.045000,26.815001,25.299999,25.625000,15.370868,293962548
2006-07-10,25.725000,25.895000,24.325001,24.750000,14.846004,383041280
2006-07-17,24.549999,25.690001,23.400000,23.775000,14.261163,377090336
2006-07-24,24.000000,25.875000,23.665001,25.750000,15.445845,186570824
2006-07-31,25.150000,26.500000,24.799999,26.299999,15.775758,459036292
2006-08-07,26.299999,26.299999,24.094999,24.200001,14.516094,363272528
2006-08-14,24.500000,24.520000,23.280001,24.174999,14.501095,516044884
2006-08-21,24.150000,24.150000,22.000000,22.670000,13.598340,460052824
2006-08-28,22.750000,23.895000,22.450001,23.895000,14.333143,412723104
2006-09-04,23.754999,24.360001,23.250000,23.305000,13.979234,246365910
2006-09-11,22.355000,23.100000,21.825001,22.500000,13.496366,8346600
2006-09-18,22.750000,22.750000,21.670000,22.025000,13.211446,8306800
2006-09-25,22.049999,23.629999,21.360001,23.424999,14.051217,10401800
2006-10-02,23.575001,24.250000,22.535000,24.055000,14.429116,9259600
2006-10-09,23.995001,25.885000,23.950001,25.375000,15.220908,6909200
2006-10-16,25.400000,26.190001,25.250000,25.719999,15.427847,10000800
2006-10-23,25.750000,27.790001,25.305000,27.250000,16.345604,12002800
2006-10-30,27.125000,28.450001,26.700001,28.200001,16.915445,7999800
2006-11-06,28.254999,30.195000,28.245001,29.000000,17.395319,9758400
2006-11-13,28.605000,29.120001,27.549999,28.495001,17.092403,8505000
2006-11-20,28.495001,29.500000,28.155001,29.450001,17.665245,6247600
2006-11-27,29.250000,30.250000,28.600000,29.350000,17.605267,6407000
2006-12-04,29.725000,31.799999,29.450001,31.100000,18.654976,9817400
2006-12-11,31.254999,32.500000,30.830000,31.950001,19.164843,9764800
2006-12-18,31.600000,32.599998,30.754999,31.350000,18.804935,6556000
2006-12-25,31.350000,32.470001,31.209999,31.850000,19.104862,4149000
2007-01-01,31.850000,32.700001,29.100000,29.299999,17.575275,11537400
2007-01-08,29.500000,31.870001,29.004999,31.799999,19.074865,10284800
2007-01-15,31.900000,32.369999,30.850000,32.360001,19.410776,9608800
2007-01-22,32.450001,35.799999,32.375000,35.200001,21.114325,9828600
2007-01-29,35.375000,36.404999,34.275002,35.599998,21.354258,9328800
2007-02-05,35.445000,36.349998,34.724998,35.000000,20.994349,7085800
2007-02-12,35.095001,38.459999,34.669998,37.650002,22.583927,11717600
2007-02-19,37.650002,39.505001,37.270000,38.320000,22.985813,6183200
2007-02-26,38.400002,38.700001,34.369999,34.724998,20.829393,15058200
2007-03-05,33.904999,37.180000,33.424999,36.700001,22.014082,15067600
2007-03-12,36.549999,37.849998,35.305000,36.950001,22.164036,12179600
2007-03-19,37.294998,38.450001,37.049999,37.924999,22.748873,10824600
2007-03-26,38.174999,38.674999,37.000000,38.150002,22.883846,8876200
2007-04-02,38.150002,40.720001,37.799999,40.450001,24.263472,8483000
2007-04-09,40.750000,41.900002,40.450001,41.540001,24.917297,10265400
2007-04-16,41.945000,43.299999,41.014999,42.500000,25.493141,13246400
2007-04-23,42.445000,43.285000,40.599998,41.919998,25.145239,10150800
2007-04-30,41.970001,44.945000,41.435001,44.720001,26.824783,9748000
2007-05-07,45.005001,45.209999,42.849998,44.849998,26.902760,13039400
2007-05-14,44.750000,45.125000,43.205002,44.299999,26.572851,10178400
2007-05-21,44.455002,44.455002,41.150002,42.400002,25.433157,9546000
2007-05-28,42.549999,44.825001,41.349998,44.825001,26.887764,10313000
